number,value,datetime_start,datetime_complete,duration,params_approach_bonus_base,params_dead_end_penalty,params_discard_2_exit_value,params_discard_3_4_exit_value,params_discard_dead_end_value,params_discard_duplicate_penalty,params_discard_enemy_door_value,params_discard_key_useless_value,params_discard_ladder_value,params_discard_own_door_value,params_down_opening_bonus,params_enemy_door_penalty,params_ladder_bonus,params_max_kept_repairs,params_own_door_bonus,params_retreat_penalty,params_side_step_bonus,state
86,1.218535192888019,2026-05-10 18:26:13.396315,2026-05-10 18:26:20.857317,0 days 00:00:07.461002,41.10088323905145,39.234610351515016,27.978545818528385,23.516315483322263,-15.736812286005366,-30.86059783610337,-20.25305402282144,-42.569746186778076,72.2830432023071,-6.993038747171908,39.02556324534147,16.550830748999026,31.23856349220252,1,15.965691144118738,46.794224301649486,4.345796610245909,COMPLETE
87,1.2849577403348056,2026-05-10 18:26:20.857357,2026-05-10 18:26:28.127514,0 days 00:00:07.270157,67.44094455076727,25.34856128898949,20.84924148614599,54.80652669231831,-3.8794853294162355,-28.508651274941293,-17.213412944079227,-16.67772640833019,67.6634413653839,-18.970030463590295,35.35410303817318,12.19387552609462,16.21942748638159,0,11.793049804652702,59.163196830604114,1.5239079336624721,COMPLETE
88,1.212561456079019,2026-05-10 18:26:28.127554,2026-05-10 18:26:34.791109,0 days 00:00:06.663555,62.665872145859,22.35966041520815,20.657701674654636,54.32017470535703,-3.3881008424011747,-25.9620652014841,-12.155512647284036,-24.32697084872701,75.37850726944316,-18.630254076269615,36.59845831282882,9.218983094880631,12.609811481601183,0,11.70417752095545,51.40367947076411,1.5443636157809406,COMPLETE
89,1.2194414031647467,2026-05-10 18:26:34.791151,2026-05-10 18:26:42.541459,0 days 00:00:07.750308,64.71254441901021,21.241087221769295,22.68725052120079,50.93876987776586,-0.24039521849056822,-35.82523824778031,-18.45344744050589,-15.167478593466534,67.47440348718288,-19.208849586605798,35.44160494647283,12.124876767078602,10.399360579077037,0,13.03109486995345,59.03106727440887,0.48326228057321874,COMPLETE
90,1.2265191861259046,2026-05-10 18:26:42.541503,2026-05-10 18:26:50.555174,0 days 00:00:08.013671,37.40006836965289,26.4068164950417,-9.750960878993286,21.097008918104127,-6.286779791818606,-29.8224744216928,-22.02660650291136,-12.454291402347932,42.15013992782993,-15.845819031846544,18.34798710005149,10.244809082013909,17.580184755216138,0,11.994001950586267,55.93019152195247,0.9052366504278392,COMPLETE
91,1.194030340303403,2026-05-10 18:26:50.555217,2026-05-10 18:26:58.075626,0 days 00:00:07.520409,50.59511291286072,24.423589616660475,21.35041688444867,58.920870372789125,-4.515060104875927,-12.783629204856238,-14.04372315249371,-22.67753302030001,61.25829367138109,-14.025905083000596,40.48512453077699,13.634888862173916,13.393922999341303,0,3.2344922483829004,61.37255915790301,3.3837931813662374,COMPLETE
92,1.218943899827004,2026-05-10 18:26:58.075663,2026-05-10 18:27:05.615023,0 days 00:00:07.539360,68.13467583160805,30.788534267976516,18.72586850603154,31.8463261482778,-10.972585216741454,-32.22350219174521,-16.748311099712474,-39.4162237723807,70.67716997774346,-11.349911438575427,35.26389653794206,11.076188205637632,15.618918271377407,0,11.11292394932205,64.5535997448471,3.008193508481956,COMPLETE
93,1.2162214894201704,2026-05-10 18:27:05.615064,2026-05-10 18:27:13.190616,0 days 00:00:07.575552,55.74604146683581,28.734879478420787,29.992881061197984,35.102563806514645,-8.732824592789116,-27.862706068003824,-23.22239695467676,-17.266085195620512,63.23324139603618,-16.44739441739804,33.403101508652995,15.425714027868446,28.614098150317737,0,0.4474343894835437,75.81873293517157,3.7553405179472543,COMPLETE
94,1.1252024152600522,2026-05-10 18:27:13.190658,2026-05-10 18:27:20.600785,0 days 00:00:07.410127,34.329536543877424,25.172936021331374,23.559578922577643,53.409285465392216,-17.054681539064127,-11.071194515493604,-25.506688473159333,-26.843074359111224,65.93329160597203,-12.615141268534042,37.59255429364091,12.986870947289646,16.92199290947634,0,14.778468341741894,67.2111753391964,1.7438979624500455,COMPLETE
95,1.244535519125683,2026-05-10 18:27:20.600825,2026-05-10 18:27:28.125488,0 days 00:00:07.524663,73.97270648658336,21.757728051448357,15.382072669098722,62.569497904717764,-10.404265625977644,-9.931609689777453,-26.988088222444652,-48.126960062341695,53.32486842385288,-14.357182113193577,16.316260392374865,18.627667295095097,24.819878220827505,0,13.663432250393214,78.26394930254531,6.664769936671245,COMPLETE
96,1.2131865413161802,2026-05-10 18:27:28.125530,2026-05-10 18:27:35.366700,0 days 00:00:07.241170,33.200565276977436,40.477882708469195,-7.7114445716611115,65.8285815455207,-12.200522705708028,-36.44144953285988,-21.106724794734866,-10.678586934582786,80.48268076898326,-17.590645534276494,20.33225847208461,14.222682647730947,23.804303060227355,0,12.853552251168454,99.17356881092817,5.191555528473275,COMPLETE
97,1.2320739286882565,2026-05-10 18:27:35.366743,2026-05-10 18:27:42.918635,0 days 00:00:07.551892,59.33339448376198,27.014075759584088,25.815256037860745,42.298536916114514,-7.953355090193153,-14.49278457218045,-8.806425096684123,-9.03586955943144,93.24540914343922,-19.982404599830584,28.69099602042029,17.511795632019854,20.899124362422285,0,9.761361295216835,47.97430098934767,2.3122264250253903,COMPLETE
98,1.2478744747187203,2026-05-10 18:27:42.918679,2026-05-10 18:27:51.439885,0 days 00:00:08.521206,44.00621093541168,32.286098012456776,19.15130704182281,57.11228475400318,-13.121908020766977,-39.21164963323358,-17.351482497002714,-43.404422865731874,58.74303062293786,-9.909703941594294,30.20868956944505,14.90010186591875,14.453601434253635,0,10.309711531346935,59.242858522719516,5.914380380624109,COMPLETE
99,1.2285539536915684,2026-05-10 18:27:51.439928,2026-05-10 18:27:58.874848,0 days 00:00:07.434920,31.035541931064415,34.101703734867534,24.734062580822037,27.26424359525598,-2.4123843560607012,-15.690406987744863,-11.915396954620729,-35.23206302633485,98.48496694271122,-12.680446627240837,23.6446971085782,29.02603598436703,29.57269869965132,1,7.134441584728238,44.781256809579425,4.051061319528237,COMPLETE
100,1.1987990435822193,2026-05-10 18:27:58.874888,2026-05-10 18:28:06.450101,0 days 00:00:07.575213,39.70136309794039,42.75158892553444,-6.129286327438313,75.64958714955259,-14.409134476603732,-11.839724786633024,-19.560818800351672,-15.514030639323572,83.69804712616069,-15.579224669975861,13.904209710451216,11.752541641170136,26.03208065592613,0,5.413442642570907,49.72719736254803,4.696025668076289,COMPLETE
101,1.2195806750640712,2026-05-10 18:28:06.450142,2026-05-10 18:28:13.944077,0 days 00:00:07.493935,46.11346963218122,47.621310368571336,23.711275297498386,30.123453882770786,-4.250367486535068,-37.91628556909566,-11.979251043709072,-25.209699742235447,65.45332901381566,-9.083817620980504,33.93026753971083,20.182700504352574,26.421409768920757,0,1.4925196745068374,44.876148829079895,5.093660085978302,COMPLETE
102,1.241133069828722,2026-05-10 18:28:13.944117,2026-05-10 18:28:21.705280,0 days 00:00:07.761163,51.31135250995965,43.215260297411184,20.874678871868607,31.446368425899077,-1.2062696192563185,-34.17417388817085,-13.99249244425511,-25.542657935560715,63.84111337472111,-5.989665264822884,34.54590694820155,15.931389505780444,28.206998719989357,0,1.9870113408935337,42.8883733500572,5.375085494902557,COMPLETE
103,1.1817500616218881,2026-05-10 18:28:21.705321,2026-05-10 18:28:28.941015,0 days 00:00:07.235694,47.11059498765626,37.79379365827474,22.05391599444649,34.155488657809656,-1.7292693354650024,-32.72355354996765,-15.110752321103382,-28.22788784189557,57.66032314642571,-8.370383369781704,33.1969604008836,16.974467893285144,26.973767759295917,0,2.9785321000112406,40.30054453960315,1.2941662252041986,COMPLETE
104,1.2603690299939683,2026-05-10 18:28:28.941058,2026-05-10 18:28:36.319325,0 days 00:00:07.378267,45.320597947674116,23.574394963130075,26.83933327432705,32.43676317592716,-7.132601454100116,-37.042261396165614,-11.062746096278364,-30.336423273592207,87.1928177119999,-11.299946241019736,38.62143563397106,17.990123671401488,30.634673206570884,0,1.4496956690869967,69.76717723996381,7.5460152106544935,COMPLETE
105,1.2174293762357467,2026-05-10 18:28:36.319369,2026-05-10 18:28:44.324398,0 days 00:00:08.005029,69.25550005655458,24.12850878193638,29.028692807948485,38.09868637050098,-7.197839516913099,-36.49867968772303,-10.458940605719665,-29.864553452016573,86.3412239319078,-10.644797233796693,38.955376280631604,18.37503460320248,33.73531526452694,0,11.418260603751603,71.78823723270094,7.868993783301956,COMPLETE
106,1.1664920921578286,2026-05-10 18:28:44.324439,2026-05-10 18:28:51.932136,0 days 00:00:07.607697,42.55205756103098,23.21495976147912,27.42603221614692,38.7933459251542,-9.226948305147463,-39.93185864578116,-28.276505926259592,-30.875996413763197,89.74044922685133,-13.272761215810814,40.50801477102832,12.714115558825162,31.158077010370327,0,1.1842701865837986,66.35126092357227,7.150188870557538,COMPLETE
107,1.2689930357965475,2026-05-10 18:28:51.932181,2026-05-10 18:28:59.506441,0 days 00:00:07.574260,95.97199278681052,30.031692878240584,26.727312544918476,32.975393156151505,-11.95071072048646,-9.457132311460608,-12.937546523670164,-40.450316541074486,87.58722125244128,-11.542261408069404,38.141668541500756,19.120063376142436,32.385034571784196,0,12.34830912093763,69.93257910275044,9.277874531400135,COMPLETE
108,1.2697952311118352,2026-05-10 18:28:59.506482,2026-05-10 18:29:07.329127,0 days 00:00:07.822645,96.02882389722863,20.346099927233297,26.504233055129856,36.59814597017061,-5.158941225841845,-9.448671148829794,-12.954722058314886,-40.398426569375175,87.5189430185273,-18.642656867350297,38.18133332841485,13.511872065049523,35.29033033070013,0,12.308053744446463,70.0194777212887,6.12601970789561,COMPLETE
109,1.2226018450485754,2026-05-10 18:29:07.329167,2026-05-10 18:29:15.067428,0 days 00:00:07.738261,96.37609280249515,25.74604715814761,26.536875610976967,41.1279323890444,-5.5706497668833075,-22.574277016851862,-12.997440813241383,-37.203873481724344,87.43296728891319,-18.5121548847225,38.1790777964006,21.230869777697016,35.2586451222597,0,11.971629698857894,74.56706833055817,8.827530976061798,COMPLETE
110,1.1575527598507747,2026-05-10 18:29:15.067467,2026-05-10 18:29:22.549212,0 days 00:00:07.481745,98.17532133123825,21.302387961005508,25.839839730615147,35.476413982954746,-5.062148890130402,-38.37319101964941,-7.122703133850885,-40.78492864143338,84.47614295560625,-17.14652250546397,36.94938536752176,14.871273759940816,36.96428886123822,0,10.594310004928433,73.29877948729127,8.466119825441062,COMPLETE
111,1.1813296573670207,2026-05-10 18:29:22.549255,2026-05-10 18:29:29.869092,0 days 00:00:07.319837,92.00241386165119,20.656893728508386,28.467611300493584,32.470944401798604,-12.187993023153473,-9.136644838439432,-11.171846923843162,-40.5016130262746,91.4173565278115,-19.05534167511428,39.57637221691489,13.81923923615411,32.16491445919816,0,12.452568234141669,70.53097886581463,6.155910563515601,COMPLETE
112,1.238470123860079,2026-05-10 18:29:29.869134,2026-05-10 18:29:37.489322,0 days 00:00:07.620188,89.71526941182768,22.952418811113944,27.199585252465525,29.205293609169416,-11.45655226668019,-6.6127332194831165,-8.996061167756302,-41.67564616737754,89.12869773135711,-11.672805697025884,38.32648878113174,13.49805421578629,34.68478971004997,0,14.130188002539906,69.2977323116402,5.673275363204292,COMPLETE
113,1.2205270006506181,2026-05-10 18:29:37.489362,2026-05-10 18:29:45.008423,0 days 00:00:07.519061,99.90128203156833,28.295494568779123,24.843029504239286,33.57634556008709,-6.614809825242665,-11.42035015344787,-12.912052487633154,-35.89866114880774,95.3002277605237,-14.919463182600907,42.71532025533543,37.39632335735245,35.940644514563616,0,13.233224763841205,77.30348978847054,9.439470659588341,COMPLETE
114,1.1943288453692371,2026-05-10 18:29:45.008465,2026-05-10 18:29:53.056272,0 days 00:00:08.047807,30.069238427829546,74.92542069214792,26.411341657269254,36.57200795904653,-10.291379452051943,-7.852648698864303,-15.254339945874818,-39.02124018166261,86.80131428787654,16.46855259701086,41.17387467211122,12.338527542484593,27.612607484153372,0,0.5833745888070578,81.14982437644505,19.632060921052837,COMPLETE
115,1.2171736468283125,2026-05-10 18:29:53.056315,2026-05-10 18:30:00.523592,0 days 00:00:07.467277,95.63210175678087,51.44065263877174,23.171986948779573,34.58567550544191,-7.863119548209831,-9.136419798028482,-16.422274870462658,-34.004686095635094,79.99896212632271,-17.90542703671087,35.46726936278671,16.305263596812882,32.92099309248809,0,12.183066177721008,62.56674188346186,6.792411540056292,COMPLETE
116,1.1897305594386427,2026-05-10 18:30:00.523635,2026-05-10 18:30:07.765246,0 days 00:00:07.241611,93.42825887785796,20.245047444796782,25.347092642738147,31.155460489020115,-13.354337864430308,-12.681533161908034,-4.874982787419523,-37.569404660225516,85.19216654332283,-16.6042625591415,12.540020994665161,15.530829093505412,37.61693705864883,0,13.833355155709008,72.13994117325531,10.586811390507963,COMPLETE
117,1.1664986246153008,2026-05-10 18:30:07.765287,2026-05-10 18:30:15.461864,0 days 00:00:07.696577,97.88089059027809,30.05643920375848,8.932312691312767,71.23317158727345,-3.2897142403363295,-9.980645072237564,-24.10873875053866,-23.24154404344668,92.64352019639527,-11.034684244255445,22.63242222611163,11.338634376119536,33.63900962048888,0,11.231720430282383,69.68999574472709,6.447591047228744,COMPLETE
118,1.1686119702642574,2026-05-10 18:30:15.461908,2026-05-10 18:30:22.811646,0 days 00:00:07.349738,94.36975359706847,24.183623313211953,6.534619366160011,39.03166663967259,-14.300078270034259,-5.928434594265355,-19.28141965457204,-43.86331600187833,88.26095027392441,-14.171376686806623,37.320801956687546,10.487300993837545,28.958812853900746,0,14.61130151232275,52.647821184568755,7.425858522506357,COMPLETE
119,1.1930326227124317,2026-05-10 18:30:22.811687,2026-05-10 18:30:30.486483,0 days 00:00:07.674796,35.71306986738819,20.00217100994384,-3.245994391534067,26.823927041575185,-15.622467837242649,-28.383204790462358,-10.841295684411683,-32.13822047021281,82.94930076332136,-19.345885498604524,15.469887612089904,9.630602816506702,32.00221947562333,0,13.380877785517018,57.21315833656484,4.768076776325508,COMPLETE
120,1.202678936605317,2026-05-10 18:30:30.486524,2026-05-10 18:30:38.243385,0 days 00:00:07.756861,31.901109747035242,27.27743796053336,26.768916119175913,73.86529159528955,-17.386927712197075,-10.613069673241903,-30.33353494354371,-39.92680175616642,91.19866894389523,-15.607201836386144,36.30226117568539,14.344398512008926,30.63006960435755,0,11.683258657416243,67.96443735467511,0.0225441353737606,COMPLETE
121,1.150932157247087,2026-05-10 18:30:38.243430,2026-05-10 18:30:45.595999,0 days 00:00:07.352569,38.217922695901485,32.279313635627354,16.335984911019466,68.6980633289202,-9.711725142373936,-10.240989078451271,-29.404373504562656,-41.67741133213473,60.177641370842714,-12.132406414273948,39.69881938555707,18.155516733118,29.85840949933675,0,2.7198914045824187,65.7413089516269,7.958997727566339,COMPLETE
122,1.1280523704968692,2026-05-10 18:30:45.596043,2026-05-10 18:30:53.389562,0 days 00:00:07.793519,44.316125262785135,25.700913807965282,17.51007528173971,66.83458702957252,-8.597112816254565,-11.740181759650078,-34.082427595818096,-38.69287405873155,95.71455378156247,-10.398546607415133,28.49050934965679,19.742541228611653,30.671556329575225,0,12.971270983474898,65.05954893958432,0.7688623588942555,COMPLETE
123,1.1468208123749255,2026-05-10 18:30:53.389603,2026-05-10 18:31:01.483004,0 days 00:00:08.093401,72.20746124900461,63.34103526642894,27.972094068865903,61.697326210688026,-11.554978014240326,-8.355117993689765,-31.559757109125755,-7.744691394440239,93.70637309124781,-13.107964335141027,38.461841286269255,16.951768041074565,25.18899114554263,0,10.671531742926678,63.47630660809334,4.142637622257638,COMPLETE
124,1.1806421943007308,2026-05-10 18:31:01.483045,2026-05-10 18:31:10.040108,0 days 00:00:08.557063,77.12621842254576,29.331548909764923,22.525707511102116,32.98095468374797,-5.904728029974141,-14.136136854335218,-35.590582051665265,-43.157376368627936,89.39299278968782,-7.722518361857718,24.863500360545714,13.221805863859732,28.317697522858573,0,4.277460723803174,66.82599157482652,2.7493464992818164,COMPLETE
125,1.2023556392824966,2026-05-10 18:31:10.040151,2026-05-10 18:31:17.488139,0 days 00:00:07.447988,89.28349822283951,22.109116164258644,24.593284013228207,55.40397459833093,-7.397812544606568,-7.215346016140484,-9.572693455550386,-36.319394417035774,81.56756319157286,-9.69108918493593,29.97518521506849,18.86382564618638,18.854947902268293,0,15.371703989322178,74.80181679482253,7.716803049230171,COMPLETE
126,1.235097652504999,2026-05-10 18:31:17.488180,2026-05-10 18:31:24.908268,0 days 00:00:07.420088,84.45974524368572,30.5053806875039,20.003238405252812,51.65068549265572,-9.508896337260785,-13.217755947097924,-32.53580509300334,-11.7027036121912,62.223691131714254,-11.4063805374844,35.79650579864011,15.395661870314907,32.540701125818075,0,12.536351542246727,50.961589503110574,5.652432160932253,COMPLETE
127,1.2347406434668418,2026-05-10 18:31:24.908323,2026-05-10 18:31:32.628439,0 days 00:00:07.720116,96.55932473731883,35.88455864075124,-0.014439440191591935,48.26672391172386,-11.026458218793776,-9.329115588831172,-13.707171961648704,-45.3065435862796,90.94047543275593,-13.729528834452669,31.924194261367237,17.499319147572724,31.785725409106934,0,2.1479909224483604,68.91682634033724,3.6156923400755767,COMPLETE
128,1.1950782288022994,2026-05-10 18:31:32.628482,2026-05-10 18:31:40.747278,0 days 00:00:08.118796,65.70088557857707,53.66876596324293,27.407040034680453,37.52870231246808,-4.0590800198683645,-10.980899258989837,-26.450109702644983,-26.842419271230327,67.47713713133385,-18.340089016611728,27.209392019984023,19.167674774512275,36.710608403479384,0,9.286283384810584,70.34577123995048,9.153054126702958,COMPLETE
129,1.2560097919216646,2026-05-10 18:31:40.747319,2026-05-10 18:31:48.382299,0 days 00:00:07.634980,92.1659663570795,33.42391476900066,10.700445429938156,28.99513272618076,-20.465585477991297,-35.72119404814408,-17.525760716454727,-29.324339304724212,97.97658682958925,-16.415239666303876,14.406449770319087,14.569286630894464,34.88650288640511,1,8.662287450655176,54.13069947146544,18.67283802813852,COMPLETE
130,1.2051450676982591,2026-05-10 18:31:48.382340,2026-05-10 18:31:56.178371,0 days 00:00:07.796031,91.71445832118158,33.947919590766894,10.258949227195645,28.663077946293594,-20.811951108927506,-35.05955173765843,-15.817090096295175,-28.91109383597533,98.43355306432187,-16.623066268649794,14.460141572071919,14.691335123591957,35.02624863250207,1,11.823978510239014,53.88699961081187,4.476981035968725,COMPLETE
131,1.2180557599542148,2026-05-10 18:31:56.178413,2026-05-10 18:32:03.818892,0 days 00:00:07.640479,33.53688367008199,31.95752765714328,18.318775714241422,24.564608278151116,-16.132160137510557,-36.2527745836426,-17.37489198810272,-30.00319064950988,93.65736876810334,-12.235804567537741,13.45644020047742,11.957710724789562,38.33686549296545,1,8.885133806982212,58.388649398387514,17.995234822619672,COMPLETE
132,1.2260883151056656,2026-05-10 18:32:03.818934,2026-05-10 18:32:10.942439,0 days 00:00:07.123505,92.57229401000856,33.17222212278165,-6.157878875997902,31.172483988987054,-12.732018076540138,-37.287557960407916,-14.384643477018704,-27.868150780244928,96.28459605715891,-19.879129742071832,17.207199843439792,12.755206898779143,36.01414530340637,0,7.725324139307373,49.00815329210821,16.52146715380367,COMPLETE
133,1.1767121359748836,2026-05-10 18:32:10.942479,2026-05-10 18:32:18.743894,0 days 00:00:07.801415,36.55525218772882,23.46382592558784,14.429283073049623,36.25728992504614,-15.140300409736081,-38.780053740586986,-12.796474679824161,-40.02920470784752,98.40103359751483,-17.445096771029757,16.17193776875752,16.036284224259912,33.254535778365884,1,10.119008037128905,52.219592100599776,9.948092814460846,COMPLETE
134,1.269153997396915,2026-05-10 18:32:18.743937,2026-05-10 18:32:25.611911,0 days 00:00:06.867974,88.6268014530693,34.78421155022708,-8.819613973386588,29.63425174226457,-23.76831475193954,-32.973215619700326,-18.490124567262168,-2.932909997407858,78.26646225048233,-14.871507456306716,19.144899891786704,22.821569147998066,34.17530065170278,0,8.160021775046854,59.79079331377119,8.206648058896079,COMPLETE
135,1.2317796772691159,2026-05-10 18:32:25.611953,2026-05-10 18:32:33.254194,0 days 00:00:07.642241,88.30155803301119,22.12364091613426,-8.423803806172714,30.506575255404307,-24.927809899857863,-35.74494323494345,-17.665640936955583,-32.13014286521083,77.8673284475546,-16.21690185003918,11.122261780422733,22.52329234117905,40.19708262134474,0,7.8398764865707316,54.348706757783404,14.60844748311452,COMPLETE
136,1.2447809802963687,2026-05-10 18:32:33.254231,2026-05-10 18:32:41.391790,0 days 00:00:08.137559,85.52785666545607,37.11505299651714,-8.19874922915682,29.00283765003564,-28.495913938864376,-37.4070139500111,-18.306700163855744,-5.0379035421272365,30.255374887630076,-15.182777252967924,37.00317788979646,24.78038538179841,34.697975241142224,0,12.36653456186276,61.50523516347843,7.447509927361785,COMPLETE
137,1.1572591029594763,2026-05-10 18:32:41.391831,2026-05-10 18:32:49.148729,0 days 00:00:07.756898,94.08180208057877,34.795854948656746,12.947772743103457,32.173005732659426,-23.423646453044753,-37.92706645396049,-16.640206127295745,-21.20454193873685,76.26098634916379,-14.536008381192215,19.47218113542535,23.723392432695277,11.796420616475107,0,10.988736427931189,46.03722547843079,8.540290951588194,COMPLETE
138,1.2490629914742157,2026-05-10 18:32:49.148772,2026-05-10 18:32:56.396411,0 days 00:00:07.247639,95.21262254637801,59.5895879479863,3.9658637906872363,34.220573382524805,-20.37430877930855,-34.345890574517085,-21.105719476356356,-37.9530964784647,85.18579442595015,-13.09469825821582,14.820177982612337,13.913111461207118,33.95574792311592,0,8.544691975549425,56.59243192569208,6.058917294201021,COMPLETE
139,1.2326251133646633,2026-05-10 18:32:56.396454,2026-05-10 18:33:04.208929,0 days 00:00:07.812475,99.10729221247212,35.93256432749716,-9.065366320800884,27.81583882539597,-18.408826473843487,-33.74504722317913,-15.500066459809062,-1.6269740966495145,79.09929446190998,-18.77016378645843,18.242340151870994,13.133508402310524,24.560272712388617,0,0.007992507460622642,60.2941258543587,6.9638463476649335,COMPLETE
140,1.206467273515388,2026-05-10 18:33:04.208968,2026-05-10 18:33:12.302350,0 days 00:00:08.093382,90.76124111207858,26.493926506041824,11.218697020084932,23.223407472005427,-22.679414358997466,-31.40799648029271,-25.107721839237623,-3.208795382586196,83.75825486334287,8.81724542977662,20.630444890203762,11.400342494452525,38.35482324220672,0,12.75920849329486,47.21949355439466,18.554045969013657,COMPLETE
141,1.1579673271901927,2026-05-10 18:33:12.302392,2026-05-10 18:33:20.183206,0 days 00:00:07.880814,81.7769732560441,31.42268638369628,23.985323284473957,30.03839084320559,-10.459286875855929,-32.82201556013625,-27.5949493955896,-18.110546056393726,87.95852547983124,-10.182664692738166,37.87532985053236,19.9589985861927,29.379545029873512,0,6.677013152627809,55.21559510900123,8.921326263671574,COMPLETE
142,1.2117975195323172,2026-05-10 18:33:20.183249,2026-05-10 18:33:28.189432,0 days 00:00:08.006183,96.8132142004396,28.289861219340178,-6.569264682052175,70.48429329677712,-6.707261301857038,-12.504727812895734,-18.904275889202342,-6.7943958324980045,73.61212168276766,-11.27364584724537,34.568039161501936,17.784043776825044,35.607366327503584,0,9.681550401066984,64.50980830482139,8.14333524878559,COMPLETE
143,1.1880600914435009,2026-05-10 18:33:28.189475,2026-05-10 18:33:36.167749,0 days 00:00:07.978274,49.02570596627708,33.11578520060088,-5.3699548158626005,32.91001879102976,-4.840883948359213,-8.569259958394944,-37.874586705818786,-0.1387917371769425,92.14919545040019,-17.55051756894559,16.79165515003123,21.871408872773202,25.7701848664531,0,8.252800338838377,71.9557545845735,4.9238560808333425,COMPLETE
144,1.1379964090426835,2026-05-10 18:33:36.167791,2026-05-10 18:33:44.123993,0 days 00:00:07.956202,40.31785145451212,29.736548315695426,-9.913551066829896,64.09364975800969,-13.73690098358885,-36.819401045621866,-11.689278640925023,-9.626900365299676,62.16745847273855,-12.72019675631698,25.77827585168869,20.93420346075843,27.42421452827725,0,1.417180966303953,50.6391575275865,1.8276853729312168,COMPLETE
145,1.2228230534225086,2026-05-10 18:33:44.124034,2026-05-10 18:33:51.673474,0 days 00:00:07.549440,31.68379079354269,24.61574713950258,13.489031069413496,72.16683477566781,-25.873145204984006,-35.17605385754532,-34.64186195151601,-24.404101415300698,95.26279430383224,-15.13477331309472,12.590894060857021,16.637672410706212,30.45618876937557,0,1.042979455533759,93.39147450511273,6.627829789722581,COMPLETE
146,1.2445174371451744,2026-05-10 18:33:51.673514,2026-05-10 18:33:59.686248,0 days 00:00:08.012734,42.99866723497983,21.257653869268943,26.37519424942475,34.96293595872765,-19.3940340861128,-24.550144341427362,-29.346616129749357,-33.26682373100581,86.45391177495254,-14.245792569049737,15.657557153197684,15.173876564318196,34.069594563940015,0,3.7168131032176497,67.7791566758931,5.398951169791529,COMPLETE
147,1.2044460796337177,2026-05-10 18:33:59.686292,2026-05-10 18:34:07.435578,0 days 00:00:07.749286,88.64400982554973,30.682833622115343,12.22652783600891,77.32668180614517,-8.509365039572163,-10.830768593907074,-30.723775113518254,-42.32920675992848,81.21073012897823,-12.034779433706548,38.790719951246714,14.197734188249466,31.285487844613243,0,11.39983888228216,60.3243670724712,9.643795261134514,COMPLETE
148,1.209908965293018,2026-05-10 18:34:07.435626,2026-05-10 18:34:15.385930,0 days 00:00:07.950304,86.12015039839672,35.189534824269195,29.04925043812574,54.292587463190685,-11.791818934827791,-9.712340236903438,-14.434893221907261,-27.561115965798592,90.33363607386624,-13.615033567625543,41.109424326793295,12.481075667561303,15.118986187000326,0,7.544676539668497,62.65206329010505,8.460833178975466,COMPLETE
149,1.2426519487598802,2026-05-10 18:34:15.385972,2026-05-10 18:34:23.270240,0 days 00:00:07.884268,44.910307030302995,39.42262232813822,21.38512257346894,44.73080983792631,-5.790356242626324,-18.921886599973536,-32.540402729008676,-26.070089668486794,71.14103580909725,-15.90172898359992,23.01795672394473,23.89230950082289,28.643170825819265,1,1.9102437269644699,57.85580865923908,4.009407972390234,COMPLETE
