number,value,datetime_start,datetime_complete,duration,params_approach_bonus_base,params_dead_end_penalty,params_discard_2_exit_value,params_discard_3_4_exit_value,params_discard_dead_end_value,params_discard_duplicate_penalty,params_discard_enemy_door_value,params_discard_key_useless_value,params_discard_ladder_value,params_discard_own_door_value,params_down_opening_bonus,params_enemy_door_penalty,params_ladder_bonus,params_max_kept_repairs,params_max_kept_sabotages,params_own_door_bonus,params_retreat_penalty,params_rockfall_base,params_rockfall_gold_penalty,params_rockfall_ladder_bonus,params_rockfall_own_path_penalty,params_sabotage_cart_weight,params_sabotage_lamp_weight,params_sabotage_pickaxe_weight,params_side_step_bonus,system_attrs_cma:generation,system_attrs_cma:optimizer:0,system_attrs_cma:optimizer:1,system_attrs_cma:optimizer:10,system_attrs_cma:optimizer:2,system_attrs_cma:optimizer:3,system_attrs_cma:optimizer:4,system_attrs_cma:optimizer:5,system_attrs_cma:optimizer:6,system_attrs_cma:optimizer:7,system_attrs_cma:optimizer:8,system_attrs_cma:optimizer:9,state
93,0.8366666666666667,2026-05-10 18:04:24.139796,2026-05-10 18:04:31.712621,0 days 00:00:07.572825,60.04227385060516,61.1589568245148,16.634593655543938,33.82769957457578,-39.28391456707676,-4.30825784033156,-9.574783009840722,-8.68385808327993,72.39899805879696,18.61861318389208,9.211080490988186,6.356233805764867,23.582071339770188,2,1,15.592773570979654,34.582815299914756,25.58154130433829,45.02840722893155,30.08249773693203,72.865954845701,1.9571464702054453,2.9686766986423323,3.1071310092270057,3.679027857191129,7.0,,,,,,,,,,,,COMPLETE
94,0.8333333333333334,2026-05-10 18:04:31.712672,2026-05-10 18:04:39.457910,0 days 00:00:07.745238,49.54250162875435,49.56644912819711,19.665839712315968,29.304865895242802,-28.580291899548378,-6.555495871589482,-19.569164768550188,-9.217778536596345,66.72075962106419,14.288650988790232,14.476392740404636,19.64157073992523,15.234702816825084,1,1,17.55730006653104,35.81319615317251,18.18735942061337,36.72021908893343,17.17259718323572,67.85315948849643,1.7491325014277088,2.9404294202694317,2.272951289977733,8.086379549667802,7.0,,,,,,,,,,,,COMPLETE
95,0.8733333333333333,2026-05-10 18:04:39.457962,2026-05-10 18:04:47.217573,0 days 00:00:07.759611,65.95932978171062,56.6827931015639,16.383820989167006,25.324112667762957,-25.387947214811778,-7.075262586187797,-14.538728901405705,-17.013654206669703,65.23168312685863,17.416708740612734,13.44489425035892,13.034510931623934,12.201041290061537,1,1,15.916467728389765,30.28469979585652,19.72190074494884,42.46289290689489,26.959911712676153,77.77497889124004,2.3708297525929307,2.6792478190888884,2.7404803885312576,8.720984706120007,7.0,,,,,,,,,,,,COMPLETE
96,0.7966666666666666,2026-05-10 18:04:47.217631,2026-05-10 18:04:55.026837,0 days 00:00:07.809206,57.827685739285364,64.08069916925437,14.524757937425111,21.461725634148074,-28.869194427262514,-11.281163182444338,-23.575223976778858,-21.628790978830132,56.37023337487768,18.05185087163811,3.94100217083786,12.962947323138442,20.118201760890074,1,1,12.913647929035378,55.21693240278242,18.622155337499425,48.23444824589778,28.351306136849217,76.96139404482622,1.370941466039361,2.0795276253178274,3.705414585022533,2.2700989263408475,7.0,,,,,,,,,,,,COMPLETE
97,0.86,2026-05-10 18:04:55.026889,2026-05-10 18:05:03.065672,0 days 00:00:08.038783,64.30689193908006,64.85000130768614,14.881166964716835,22.893216868943465,-23.247197343099376,-4.776379755639191,-11.086055735978306,-21.267714460127223,74.06133202903735,14.408485486154783,12.754662162191039,14.121503788103471,26.688952006213384,3,1,18.715526325703078,46.05333189913209,18.684247439635406,47.48388831944273,21.577405757990476,67.37317660041134,2.578148453274647,1.9928620456527846,3.113494720010568,9.536580943878917,7.0,,,,,,,,,,,,COMPLETE
98,0.8333333333333334,2026-05-10 18:05:03.065727,2026-05-10 18:05:10.908525,0 days 00:00:07.842798,69.03863368141069,62.2610890722638,17.379529492288363,24.406505995783597,-25.79343375207685,-6.485160410346648,-10.936893629251042,-12.200702297136075,66.34175725005511,16.423864979494283,13.197734132605083,13.625147872463208,23.074055237578726,2,1,20.403513580120286,52.39965974079724,24.728685159507396,44.87341627121607,20.85978029188093,70.06835901235883,2.671620606123522,1.6041503577838045,3.400533852642787,6.653304079759871,7.0,,,,,,,,,,,,COMPLETE
99,0.8933333333333333,2026-05-10 18:05:10.908575,2026-05-10 18:05:18.158800,0 days 00:00:07.250225,59.88664298240219,58.10645609044862,16.207855433193746,17.09847419936642,-30.619149680522106,-2.917730812796112,-13.175205014155488,-17.709202597260465,71.0930515647919,15.026880070604712,16.323342416996823,8.476588508417269,25.642920346411913,2,2,20.44171479249265,42.77393197097908,16.59988033904512,42.758255233840174,29.756873537032508,64.68369335180523,2.141916878219774,2.0104961910310397,3.1388592742396804,11.783651474577116,7.0,,,,,,,,,,,,COMPLETE
100,0.83,2026-05-10 18:05:18.158851,2026-05-10 18:05:25.252594,0 days 00:00:07.093743,63.332973628017214,45.7618595506671,17.33432056551706,31.31487391554423,-23.01936772062036,-15.577262729889021,-12.785480835469382,-14.991581678104207,72.8186548095756,14.374786433660212,6.638584197204114,12.551519935851221,12.654598684498346,1,1,13.482154033761617,38.19464537805449,24.48620859856002,32.09108592132506,31.87080828430148,62.28801255386064,2.6176576702743484,2.0788088996330147,3.517718662544921,10.747379289705297,7.0,,,,,,,,,,,,COMPLETE
101,0.8333333333333334,2026-05-10 18:05:25.252645,2026-05-10 18:05:33.074627,0 days 00:00:07.821982,50.949451713968024,65.25373661037506,12.893727288966335,31.52783059021427,-29.98287551539894,-12.984634794492187,-19.425690511674894,-12.739241245052774,57.73527957326332,15.575978627091073,16.39764111377987,12.098887271848579,15.804932180818016,1,1,11.075282613354872,28.45839104054925,21.733428840626928,44.1662710755203,17.462121782288555,63.750224402736976,1.4240909782090179,2.507596616128269,2.561149912156888,9.783602882769639,7.0,,,,,,,,,,,,COMPLETE
102,0.8366666666666667,2026-05-10 18:05:33.074677,2026-05-10 18:05:40.742997,0 days 00:00:07.668320,70.73639483878921,53.4931117256012,15.903712293247734,29.493065016667735,-24.603097078353628,-6.7065557247495775,-16.070949681933413,-10.21109985961661,75.54514379959559,17.89655156935511,5.758420928446559,15.14920575540935,15.491852033756057,1,1,19.101695515809876,30.77888242310852,22.851416474927095,37.25312442025634,29.486811330865763,58.46752358859535,2.1691054023174714,2.356507802704634,3.3614318087806607,6.258527959903604,7.0,,,,,,,,,,,,COMPLETE
103,0.8066666666666666,2026-05-10 18:05:40.743048,2026-05-10 18:05:48.851387,0 days 00:00:08.108339,59.35356035628746,39.87010938929606,9.434476753467917,32.53711970648883,-25.059621761590016,-6.341833682625563,-18.139384492415232,-16.553884390204296,70.94441862017484,19.706603965741035,7.14647376770013,13.299885553102628,22.41804746861598,2,1,17.684128622135304,29.17267127919947,18.670999340074523,53.14829359030925,16.568021957113654,75.31569428459815,2.4056704465442533,1.5085029215284602,3.9062691488877297,4.6742617828907616,7.0,,,,,,,,,,,,COMPLETE
104,0.87,2026-05-10 18:05:48.851439,2026-05-10 18:05:56.350976,0 days 00:00:07.499537,62.84395448245659,56.81194130039826,15.281431919984371,38.26520541598031,-21.513639178521615,-9.808394396795993,-19.613643707481163,-9.385802578962831,66.40149574635404,8.027301919242847,9.044845182237342,12.63578193232654,23.035988043154845,1,1,19.93685152777539,29.581939141770597,21.063566184916198,47.2087122079512,20.095121110726424,70.2146364511924,2.0702850486445277,2.5041139005415616,3.8389733221672837,10.365879907836039,7.0,,,,,,,,,,,,COMPLETE
